driver_id,week,month,hard_brakes_per_100km,hard_accels_per_100km,speeding_per_100km,sharp_turns_per_100km,phone_use_per_100km,high_severity_events,total_events_per_100km,fuel_per_100km,co2_kg,co2_per_km,idle_time_pct,idle_fuel_pct,idle_during_delivery_pct,daily_steps,daily_floors,daily_lifting_events,avg_package_weight_kg,daily_walk_minutes,total_km,total_hours,daily_hours,daily_km,trips_per_day,night_driving_pct,n_working_days,age,experience_years,shift,region,has_eco_training,has_safety_training,total_events_per_100km_trend,fuel_per_100km_trend,daily_hours_trend,daily_steps_trend,co2_per_km_trend
D074,11,3,2.08,0.39,1.69,1.3,0.39,3,7.28,15.21,270.22,0.3513,89.9,28.7,32.8,1546,36.0,4.8,5.9,12.8,769.3,18.0,3.6,153.9,8.4,100.0,5,37,4,night,southeast,True,False,3.2600000000000007,-0.1399999999999988,-0.6000000000000001,-15.0,-0.003300000000000025
D074,12,3,2.84,0.44,0.22,1.31,0.22,4,6.56,14.8,156.41,0.3418,64.9,21.4,36.9,1292,20.7,4.7,6.0,10.7,457.6,10.2,3.4,152.5,8.0,100.0,3,37,4,night,southeast,True,False,1.5299999999999994,-0.9499999999999993,-0.30000000000000027,84.0,-0.02190000000000003
D074,13,3,0.5,0.67,0.84,0.17,0.34,1,3.02,13.91,191.73,0.3214,67.4,21.4,33.0,1056,26.0,2.2,5.5,8.7,596.6,12.9,2.6,119.3,6.6,100.0,5,37,4,night,southeast,True,False,-2.77,-1.9800000000000004,-1.1999999999999997,-866.0,-0.045599999999999974
D074,14,4,1.6,1.4,1.0,1.0,1.2,6,7.41,17.36,200.28,0.401,83.3,30.3,29.4,1456,22.0,5.8,6.3,12.1,499.5,13.3,3.3,124.9,8.5,100.0,4,37,4,night,southeast,True,False,2.09,0.120000000000001,-0.10000000000000009,63.0,0.0027000000000000357
D074,15,4,1.87,0.58,1.15,0.72,0.58,6,6.49,16.35,262.12,0.3778,90.1,31.3,29.7,1877,36.4,4.0,5.5,15.5,693.8,16.6,3.3,138.8,8.6,100.0,5,37,4,night,southeast,True,False,-0.79,1.1400000000000006,-0.30000000000000027,331.0,0.026500000000000024
D074,16,4,1.41,1.25,0.47,1.09,0.62,5,6.25,13.31,196.81,0.3075,43.8,17.8,39.0,867,10.4,3.2,6.4,7.2,640.1,15.0,3.0,128.0,6.2,100.0,5,37,4,night,southeast,True,False,-0.3099999999999996,-1.4900000000000002,-0.3999999999999999,-425.0,-0.0343
D074,17,4,1.29,0.69,0.99,1.09,0.4,6,5.35,14.8,344.74,0.3418,66.9,24.7,32.8,1451,32.0,4.8,6.2,12.0,1008.5,23.8,4.0,168.1,9.5,100.0,6,37,4,night,southeast,True,False,2.3299999999999996,0.8900000000000006,1.4,395.0,0.020399999999999974
D074,18,5,1.53,0.51,1.53,0.25,0.25,2,4.84,16.64,150.96,0.3843,75.0,27.2,20.9,1449,27.5,4.0,6.1,12.0,392.8,9.9,2.5,98.2,6.0,100.0,4,37,4,night,southeast,True,False,-2.5700000000000003,-0.7199999999999989,-0.7999999999999998,-7.0,-0.016700000000000048
D074,19,5,1.13,0.63,0.75,0.75,0.38,2,5.13,13.95,257.68,0.3221,64.4,23.9,38.7,900,23.7,2.2,5.7,7.5,799.9,17.9,3.0,133.3,7.0,100.0,6,37,4,night,southeast,True,False,-1.3600000000000003,-2.400000000000002,-0.2999999999999998,-977.0,-0.05570000000000003
D074,20,5,1.38,1.47,0.69,0.59,0.2,4,5.8,15.34,360.66,0.3544,59.2,22.2,41.7,2036,37.7,4.0,5.8,16.8,1017.6,24.4,4.1,169.6,9.5,100.0,6,37,4,night,southeast,True,False,-0.4500000000000002,2.0299999999999994,1.0999999999999996,1169.0,0.0469
D074,21,5,0.3,1.2,0.6,0.0,0.6,1,4.19,13.81,106.68,0.3191,45.2,15.1,45.9,1120,26.7,4.0,6.5,9.3,334.3,7.0,2.3,111.4,6.3,100.0,3,37,4,night,southeast,True,False,-1.1599999999999993,-0.9900000000000002,-1.7000000000000002,-331.0,-0.022699999999999998
D074,22,5,0.86,0.14,1.01,0.86,0.57,5,4.45,14.64,235.37,0.3382,65.1,23.6,34.6,1698,32.8,4.0,5.7,14.0,695.9,17.5,3.5,139.2,8.6,100.0,5,37,4,night,southeast,True,False,-0.3899999999999997,-2.0,1.0,249.0,-0.046099999999999974
D074,23,6,1.5,1.37,0.75,1.37,0.37,3,6.37,14.86,274.98,0.3432,57.7,21.6,29.9,1939,45.0,6.5,6.0,16.1,801.2,19.9,5.0,200.3,11.0,100.0,4,37,4,night,southeast,True,False,1.2400000000000002,0.9100000000000001,2.0,1039.0,0.021100000000000008
D074,24,6,0.64,0.48,0.64,1.27,0.32,6,4.46,15.16,219.96,0.3502,81.3,24.9,31.1,1351,30.4,3.2,5.6,11.2,628.1,13.9,2.8,125.6,7.2,100.0,5,37,4,night,southeast,True,False,-1.3399999999999999,-0.17999999999999972,-1.2999999999999998,-685.0,-0.0041999999999999815
D074,25,6,1.41,0.43,0.54,0.65,0.43,2,4.34,16.1,342.53,0.3719,83.5,27.0,39.6,1209,14.3,4.5,5.7,10.1,921.1,20.2,3.4,153.5,9.0,100.0,6,37,4,night,southeast,True,False,0.14999999999999947,2.290000000000001,1.1,89.0,0.052800000000000014
D074,26,6,1.7,0.57,0.76,0.94,0.66,4,6.23,12.23,299.08,0.2825,45.9,18.3,37.0,1183,23.0,3.8,5.8,9.8,1058.6,22.7,3.8,176.4,8.2,100.0,6,37,4,night,southeast,True,False,1.7800000000000002,-2.41,0.2999999999999998,-515.0,-0.05570000000000003
D075,1,1,1.7,1.26,0.99,1.17,0.27,10,7.0,16.63,428.04,0.3841,64.4,20.5,33.9,1418,33.7,4.9,6.9,11.7,1114.4,24.9,3.6,159.2,8.3,0.0,7,48,1,day,southeast,False,False,,,,,
D075,2,1,1.47,1.22,0.85,0.37,0.37,4,5.01,15.95,301.78,0.3684,60.4,20.2,31.2,1397,33.6,4.2,5.5,11.6,819.1,19.3,3.9,163.8,8.8,0.0,5,48,1,day,southeast,False,False,,,,,
D075,3,1,1.61,1.53,1.02,0.59,0.34,8,7.05,15.42,419.52,0.3561,56.0,19.9,30.8,2123,46.3,6.0,6.2,17.6,1178.1,27.4,4.6,196.3,10.8,0.0,6,48,1,day,southeast,False,False,,,,,
D075,4,1,1.88,0.94,0.31,0.78,0.63,3,5.49,16.37,240.89,0.378,77.5,22.7,40.5,1340,18.7,3.7,5.8,11.1,637.2,13.0,4.3,212.4,9.0,0.0,3,48,1,day,southeast,False,False,,,,,
D075,5,2,1.83,0.85,0.73,0.61,0.24,5,6.22,18.05,342.16,0.417,91.4,27.5,28.7,1525,28.3,3.8,5.9,12.6,820.5,18.6,3.1,136.8,7.2,0.0,6,48,1,day,southeast,False,False,-0.7800000000000002,1.4200000000000017,-0.5,107.0,0.032899999999999985
D075,6,2,1.11,0.92,0.55,1.2,0.46,5,5.9,15.54,389.35,0.359,57.7,18.3,35.2,1728,32.8,4.6,6.4,14.3,1084.6,23.6,4.7,216.9,9.6,0.0,5,48,1,day,southeast,False,False,0.8900000000000006,-0.41000000000000014,0.8000000000000003,331.0,-0.00940000000000002
D075,7,2,0.76,0.46,0.46,0.76,0.0,2,3.67,17.06,257.98,0.394,74.2,23.5,36.9,1238,11.6,4.0,5.9,10.3,654.8,15.0,3.0,131.0,6.4,0.0,5,48,1,day,southeast,False,False,-3.38,1.6399999999999988,-1.5999999999999996,-885.0,0.03789999999999999
D075,8,2,1.9,1.26,0.42,0.63,0.42,1,5.69,16.09,176.44,0.3718,68.8,21.0,38.8,1173,22.7,4.0,6.3,9.8,474.6,9.7,3.2,158.2,7.3,0.0,3,48,1,day,southeast,False,False,0.20000000000000018,-0.28000000000000114,-1.0999999999999996,-167.0,-0.006199999999999983
D075,9,3,2.45,1.63,0.68,1.5,0.27,6,7.34,16.04,272.46,0.3706,61.2,22.1,35.5,1474,15.6,4.6,6.2,12.2,735.2,17.7,3.5,147.0,8.0,0.0,5,48,1,day,southeast,False,False,1.12,-2.0100000000000016,0.3999999999999999,-51.0,-0.0464
D075,10,3,1.02,0.89,1.02,1.02,0.0,6,6.75,15.35,278.52,0.3546,65.1,23.0,38.9,983,14.3,3.2,5.4,8.2,785.4,17.9,3.0,130.9,7.8,0.0,6,48,1,day,southeast,False,False,0.8499999999999996,-0.1899999999999995,-1.7000000000000002,-745.0,-0.0043999999999999595
D075,11,3,1.39,1.04,0.69,0.61,0.17,10,5.38,15.9,423.52,0.3673,78.2,25.5,34.7,1456,27.0,4.8,6.5,12.1,1153.0,25.5,4.2,192.2,9.5,0.0,6,48,1,day,southeast,False,False,1.71,-1.1599999999999984,1.2000000000000002,218.0,-0.0267
D075,12,3,2.21,1.83,0.96,0.67,0.19,10,7.5,13.78,331.0,0.3182,57.3,19.4,34.3,1461,24.3,6.2,6.8,12.1,1040.2,23.7,4.0,173.4,9.7,0.0,6,48,1,day,southeast,False,False,1.8099999999999996,-2.3100000000000005,0.7999999999999998,288.0,-0.053600000000000037
D075,13,3,1.43,0.82,0.41,0.61,0.41,2,4.9,15.16,171.49,0.3501,62.1,25.6,30.8,1460,25.5,3.8,6.0,12.1,489.8,13.2,3.3,122.4,8.2,0.0,4,48,1,day,southeast,False,False,-2.4399999999999995,-0.879999999999999,-0.20000000000000018,-14.0,-0.020499999999999963
D075,14,4,1.25,1.13,1.02,1.36,0.0,13,6.12,14.13,288.06,0.3264,49.8,19.1,33.8,1472,28.4,4.4,5.8,12.2,882.5,20.0,4.0,176.5,8.2,0.0,5,48,1,day,southeast,False,False,-0.6299999999999999,-1.2199999999999989,1.0,489.0,-0.028200000000000003
D075,15,4,2.33,0.62,0.54,1.09,0.31,6,6.21,14.5,431.85,0.335,65.3,21.3,38.4,1445,24.7,5.7,6.4,12.0,1289.1,26.6,4.4,214.8,9.3,0.0,6,48,1,day,southeast,False,False,0.8300000000000001,-1.4000000000000004,0.20000000000000018,-11.0,-0.032299999999999995
D075,16,4,1.7,1.1,0.4,0.8,0.2,6,6.1,17.88,413.14,0.4131,87.8,29.5,34.2,1741,33.3,6.2,6.6,14.4,1000.2,25.1,4.2,166.7,9.5,0.0,6,48,1,day,southeast,False,False,-1.4000000000000004,4.1,0.20000000000000018,280.0,0.09490000000000004
D075,17,4,1.77,0.41,0.68,0.54,0.14,3,4.9,16.11,273.27,0.3721,72.4,26.9,33.5,1976,42.8,5.0,5.8,16.4,734.4,18.4,3.7,146.9,9.4,0.0,5,48,1,day,southeast,False,False,0.0,0.9499999999999993,0.40000000000000036,516.0,0.021999999999999964
D075,18,5,1.74,0.97,0.19,0.58,0.19,3,5.03,14.95,178.59,0.3454,77.7,24.9,31.5,788,16.5,4.2,7.4,6.5,517.1,10.5,2.6,129.3,6.5,0.0,4,48,1,day,southeast,False,False,-1.0899999999999999,0.8199999999999985,-1.4,-684.0,0.01899999999999996
D075,19,5,0.57,1.0,0.72,0.57,0.29,0,4.59,14.23,229.04,0.3288,57.5,20.5,33.3,1639,29.2,3.0,5.5,13.5,696.6,17.0,3.4,139.3,7.4,0.0,5,48,1,day,southeast,False,False,-1.62,-0.2699999999999996,-1.0000000000000004,194.0,-0.006200000000000039
D075,20,5,1.36,0.23,0.45,1.13,0.91,4,4.99,16.48,167.78,0.3807,67.1,25.4,41.2,1180,27.0,5.5,6.9,9.8,440.7,11.6,2.9,110.2,7.0,0.0,4,48,1,day,southeast,False,False,-1.1099999999999994,-1.3999999999999986,-1.3000000000000003,-561.0,-0.03240000000000004
D075,21,5,1.18,1.18,0.94,0.71,0.24,1,5.43,14.76,144.49,0.3409,61.5,21.8,28.8,1166,16.0,5.7,7.0,9.7,423.9,10.1,3.4,141.3,7.7,0.0,3,48,1,day,southeast,False,False,0.5299999999999994,-1.3499999999999996,-0.30000000000000027,-810.0,-0.031200000000000006
D075,22,5,1.04,1.22,0.69,0.52,0.17,1,5.04,13.73,182.56,0.3171,45.7,19.0,36.6,2012,30.0,4.2,6.2,16.6,575.8,15.6,3.9,144.0,9.2,0.0,4,48,1,day,southeast,False,False,0.009999999999999787,-1.2199999999999989,1.2999999999999998,1224.0,-0.028299999999999992
D075,23,6,1.29,0.55,1.66,0.55,0.55,2,5.16,15.56,194.99,0.3594,69.9,24.7,30.3,1501,31.5,5.5,6.1,12.4,542.5,12.4,3.1,135.6,8.0,0.0,4,48,1,day,southeast,False,False,0.5700000000000003,1.33,-0.2999999999999998,-138.0,0.030600000000000016
D075,24,6,2.43,0.72,1.15,0.72,0.29,3,7.45,14.42,232.64,0.3332,65.0,24.9,36.6,1742,40.8,4.8,6.9,14.4,698.2,17.3,3.5,139.6,8.6,0.0,5,48,1,day,southeast,False,False,2.46,-2.0600000000000005,0.6000000000000001,562.0,-0.04749999999999999
D075,25,6,1.59,0.58,1.59,1.01,0.14,4,6.37,15.43,246.08,0.3565,84.3,24.9,30.6,1906,32.4,4.8,6.2,15.8,690.2,16.6,3.3,138.0,8.0,0.0,5,48,1,day,southeast,False,False,0.9400000000000004,0.6699999999999999,-0.10000000000000009,740.0,0.015600000000000003
D075,26,6,1.58,1.19,0.53,1.19,0.4,4,6.06,15.4,269.99,0.3557,84.7,23.2,43.3,1041,20.0,3.7,6.1,8.6,759.0,18.3,3.0,126.5,7.0,0.0,6,48,1,day,southeast,False,False,1.0199999999999996,1.67,-0.8999999999999999,-971.0,0.03860000000000002
D076,1,1,0.6,0.3,0.3,0.1,0.3,0,2.11,14.73,338.44,0.3403,54.2,21.6,34.7,1660,30.3,4.7,6.3,13.7,994.6,24.4,3.5,142.1,7.9,0.0,7,39,1,day,southeast,True,True,,,,,
D076,2,1,0.0,0.32,0.0,0.47,0.0,4,1.58,14.15,207.14,0.3268,49.9,21.3,26.6,2048,46.4,3.8,5.6,16.9,633.8,16.9,3.4,126.8,9.0,0.0,5,39,1,day,southeast,True,True,,,,,
D076,3,1,0.42,0.28,0.0,0.42,0.28,1,2.08,13.01,216.75,0.3006,48.7,18.4,33.3,1246,27.0,4.5,6.0,10.3,721.0,14.9,3.7,180.2,8.0,0.0,4,39,1,day,southeast,True,True,,,,,
D076,4,1,0.11,0.22,0.0,0.11,0.33,1,1.41,13.12,279.6,0.303,34.2,15.1,37.0,1473,22.7,3.8,5.6,12.2,922.9,22.3,3.7,153.8,7.5,0.0,6,39,1,day,southeast,True,True,,,,,
D076,5,2,0.19,0.19,0.0,0.38,0.0,1,0.96,13.85,166.25,0.32,54.1,21.2,41.2,1394,30.0,6.7,6.1,11.6,519.6,11.9,4.0,173.2,10.3,0.0,3,39,1,day,southeast,True,True,-1.15,-0.8800000000000008,0.5,-266.0,-0.020299999999999985
D076,6,2,0.29,0.1,0.0,0.48,0.19,1,1.54,13.93,333.63,0.3218,49.5,20.0,32.6,1847,37.0,4.8,5.7,15.3,1036.7,24.3,4.1,172.8,9.3,0.0,6,39,1,day,southeast,True,True,-0.040000000000000036,-0.22000000000000064,0.6999999999999997,-201.0,-0.0050000000000000044
D076,7,2,0.56,0.0,0.0,0.28,0.14,2,1.68,13.36,221.02,0.3085,43.7,17.0,35.5,1183,17.2,5.2,6.4,9.8,716.4,15.8,3.2,143.3,8.0,0.0,5,39,1,day,southeast,True,True,-0.40000000000000013,0.34999999999999964,-0.5,-63.0,0.007900000000000018
D076,8,2,0.29,0.29,0.0,0.14,0.14,0,1.57,14.37,232.55,0.3319,42.5,17.9,37.5,1401,29.7,4.5,6.5,11.6,700.7,17.7,2.9,116.8,7.3,0.0,6,39,1,day,southeast,True,True,0.16000000000000014,1.25,-0.8000000000000003,-72.0,0.02889999999999998
D076,9,2,0.37,0.49,0.12,0.62,0.12,0,1.97,12.96,242.64,0.2993,37.5,16.1,29.9,1349,25.6,4.2,6.5,11.2,810.7,18.8,3.8,162.1,7.8,0.0,5,39,1,day,southeast,True,True,1.01,-0.8899999999999988,-0.20000000000000018,-45.0,-0.020699999999999996
D076,10,3,0.16,0.16,0.0,0.0,0.32,1,1.1,11.45,167.84,0.2645,45.6,20.5,30.3,2011,45.5,6.0,6.8,16.6,634.6,14.4,3.6,158.6,9.8,0.0,4,39,1,day,southeast,True,True,-0.43999999999999995,-2.4800000000000004,-0.49999999999999956,164.0,-0.05729999999999996
D076,11,3,0.31,0.16,0.16,0.47,0.16,0,1.41,12.34,182.51,0.285,52.6,23.2,35.1,1607,19.0,7.2,6.4,13.3,640.3,15.8,4.0,160.1,9.5,0.0,4,39,1,day,southeast,True,True,-0.27,-1.0199999999999996,0.7999999999999998,424.0,-0.02350000000000002
D076,12,3,0.37,0.12,0.0,0.24,0.0,1,1.35,12.37,233.31,0.2857,40.6,19.0,35.8,1611,27.2,4.2,6.1,13.3,816.5,20.8,4.2,163.3,9.4,0.0,5,39,1,day,southeast,True,True,-0.21999999999999997,-2.0,1.3000000000000003,210.0,-0.04619999999999996
D076,13,3,0.44,0.27,0.18,0.35,0.09,2,1.51,11.54,300.88,0.2665,30.0,13.8,33.9,1365,23.7,4.0,5.8,11.3,1129.1,25.6,4.3,188.2,8.7,0.0,6,39,1,day,southeast,True,True,-0.45999999999999996,-1.4200000000000017,0.5,16.0,-0.032799999999999996
D076,14,4,0.35,0.23,0.23,0.23,0.12,0,1.97,10.99,219.13,0.254,24.7,11.7,29.1,1749,36.5,4.0,5.9,14.4,862.8,18.9,4.7,215.7,9.5,0.0,4,39,1,day,southeast,True,True,0.8699999999999999,-0.4599999999999991,1.1,-262.0,-0.01050000000000001
D076,15,4,0.17,0.17,0.17,0.17,0.17,0,1.49,13.0,181.15,0.3004,39.7,19.1,30.2,1554,24.5,5.8,6.3,12.9,603.1,15.8,3.9,150.8,9.0,0.0,4,39,1,day,southeast,True,True,0.08000000000000007,0.6600000000000001,-0.10000000000000009,-53.0,0.015400000000000025
D076,16,4,0.25,0.0,0.25,0.37,0.12,0,1.85,12.88,240.59,0.2975,42.2,20.0,36.2,1581,31.0,4.5,6.4,13.1,808.8,20.7,3.4,134.8,8.8,0.0,6,39,1,day,southeast,True,True,0.5,0.5100000000000016,-0.8000000000000003,-30.0,0.011799999999999977
D076,17,4,0.53,0.4,0.27,0.53,0.13,2,2.26,13.25,230.28,0.3061,49.3,22.9,32.6,1759,42.3,4.7,6.4,14.5,752.3,19.4,3.2,125.4,7.8,0.0,6,39,1,day,southeast,True,True,0.7499999999999998,1.7100000000000009,-1.0999999999999996,394.0,0.03959999999999997
D076,18,5,0.67,0.48,0.19,0.19,0.0,3,2.0,12.9,313.61,0.298,45.4,20.7,34.5,1890,32.0,7.3,6.7,15.6,1052.2,26.3,4.4,175.4,9.7,0.0,6,39,1,day,southeast,True,True,0.030000000000000027,1.9100000000000001,-0.2999999999999998,141.0,0.043999999999999984
D076,19,5,0.35,0.35,0.24,0.24,0.24,4,2.0,10.91,214.0,0.2521,55.9,17.4,37.2,1416,22.3,4.7,5.9,11.8,848.8,19.0,3.2,141.5,8.7,0.0,6,39,1,day,southeast,True,True,0.51,-2.09,-0.6999999999999997,-138.0,-0.04830000000000001
D076,20,5,0.25,0.42,0.17,0.34,0.08,5,2.02,10.67,292.49,0.2466,43.4,20.4,30.8,1389,23.1,4.4,6.4,11.5,1186.2,25.5,3.6,169.5,8.4,0.0,7,39,1,day,southeast,True,True,0.16999999999999993,-2.210000000000001,0.20000000000000018,-192.0,-0.05089999999999997
D076,21,5,0.75,0.13,0.13,0.75,0.0,2,2.13,11.26,207.25,0.2601,50.7,17.1,36.8,948,14.4,3.6,6.1,7.9,796.8,16.4,3.3,159.4,7.6,0.0,5,39,1,day,southeast,True,True,-0.1299999999999999,-1.9900000000000002,0.09999999999999964,-811.0,-0.045999999999999985
D076,22,5,0.61,0.0,0.0,0.41,0.0,1,1.43,13.04,147.05,0.3012,48.1,21.3,31.4,1005,15.0,4.5,6.5,8.4,488.2,11.7,2.9,122.1,7.0,0.0,4,39,1,day,southeast,True,True,-0.5700000000000001,0.1399999999999988,-1.5000000000000004,-885.0,0.003200000000000036
D076,23,6,0.38,0.0,0.0,0.19,0.56,0,1.13,11.95,146.94,0.276,30.6,15.5,36.7,1651,24.0,4.8,6.6,13.6,532.3,14.4,3.6,133.1,8.2,0.0,4,39,1,day,southeast,True,True,-0.8700000000000001,1.0399999999999991,0.3999999999999999,235.0,0.023900000000000032
D076,24,6,0.54,0.4,0.13,0.67,0.0,4,2.28,12.04,207.62,0.2782,47.4,20.1,42.2,988,18.0,4.0,6.2,8.2,746.3,16.0,3.2,149.3,7.6,0.0,5,39,1,day,southeast,True,True,0.2599999999999998,1.3699999999999992,-0.3999999999999999,-401.0,0.03159999999999999
D076,25,6,0.31,0.21,0.0,0.52,0.0,2,2.08,11.91,265.07,0.2752,29.5,14.1,36.9,1214,23.7,5.0,6.3,10.1,963.2,23.0,3.8,160.5,8.8,0.0,6,39,1,day,southeast,True,True,-0.04999999999999982,0.6500000000000004,0.5,266.0,0.015100000000000002
D076,26,6,0.41,0.21,0.21,0.21,0.0,5,2.27,11.64,261.1,0.269,40.5,17.7,38.0,1300,20.0,3.8,5.8,10.8,970.7,21.1,3.5,161.8,7.8,0.0,6,39,1,day,southeast,True,True,0.8400000000000001,-1.3999999999999986,0.6000000000000001,295.0,-0.032200000000000006
D077,1,1,1.3,0.72,0.79,0.5,0.29,4,4.47,12.96,415.22,0.2993,50.6,14.1,39.3,755,12.0,3.5,6.0,6.3,1387.2,21.7,3.6,231.2,7.7,100.0,6,60,1,night,midwest,True,False,,,,,
D077,2,1,1.33,0.75,0.58,1.08,0.33,5,5.09,13.14,363.85,0.3035,34.4,10.7,44.6,865,14.8,4.6,6.5,7.2,1198.8,20.6,4.1,239.8,8.8,100.0,5,60,1,night,midwest,True,False,,,,,
D077,3,1,2.06,1.23,0.99,0.49,0.66,8,6.92,13.53,379.6,0.3125,40.8,12.8,37.2,731,11.2,2.6,5.7,6.1,1214.6,22.0,4.4,242.9,8.8,100.0,5,60,1,night,midwest,True,False,,,,,
D077,4,1,1.51,0.43,0.65,0.65,0.22,2,4.75,14.41,308.38,0.333,51.5,16.4,32.3,823,10.7,3.8,6.8,6.9,926.2,18.5,3.1,154.4,7.3,100.0,6,60,1,night,midwest,True,False,,,,,
D077,5,1,1.79,0.6,1.05,0.67,0.37,7,5.08,13.78,425.66,0.3183,50.9,15.0,33.3,817,10.6,3.6,5.7,6.8,1337.4,24.2,3.5,191.1,8.3,100.0,7,60,1,night,midwest,True,False,0.6100000000000003,0.8199999999999985,-0.10000000000000009,62.0,0.019000000000000017
D077,6,2,1.77,0.72,0.4,0.81,0.24,5,5.15,13.9,398.89,0.3212,59.8,17.8,35.1,1472,34.4,3.6,5.6,12.2,1241.9,22.4,4.5,248.4,10.4,100.0,5,60,1,night,midwest,True,False,0.0600000000000005,0.7599999999999998,0.40000000000000036,607.0,0.017699999999999994
D077,7,2,1.52,0.29,1.01,1.01,0.14,4,4.99,13.7,437.84,0.3165,46.6,13.3,35.9,793,12.7,2.8,5.8,6.6,1383.2,22.7,3.8,230.5,8.5,100.0,6,60,1,night,midwest,True,False,-1.9299999999999997,0.16999999999999993,-0.6000000000000005,62.0,0.0040000000000000036
D077,8,2,2.57,0.92,0.82,0.72,0.0,3,5.65,13.0,292.52,0.3003,48.2,14.5,34.1,740,13.6,2.0,5.6,6.2,974.1,17.4,3.5,194.8,7.0,100.0,5,60,1,night,midwest,True,False,0.9000000000000004,-1.4100000000000001,0.3999999999999999,-83.0,-0.03270000000000001
D077,9,3,1.97,0.62,0.99,0.49,0.0,5,5.42,12.65,237.03,0.2922,68.8,21.0,39.4,959,20.0,5.3,7.0,8.0,811.2,13.4,4.5,270.4,8.7,100.0,3,60,1,night,midwest,True,False,0.33999999999999986,-1.129999999999999,1.0,142.0,-0.026100000000000012
D077,10,3,1.44,0.59,0.76,0.93,0.34,6,5.18,12.44,338.39,0.2873,32.8,10.3,33.7,697,8.0,2.8,6.2,5.8,1178.0,19.1,3.8,235.6,7.6,100.0,5,60,1,night,midwest,True,False,0.02999999999999936,-1.4600000000000009,-0.7000000000000002,-775.0,-0.033899999999999986
D077,11,3,1.92,0.37,0.67,0.81,0.44,12,5.55,12.94,403.86,0.2988,48.9,14.4,36.8,636,9.3,3.2,6.3,5.3,1351.6,22.6,3.8,225.3,7.8,100.0,6,60,1,night,midwest,True,False,0.5599999999999996,-0.7599999999999998,0.0,-157.0,-0.017699999999999994
D077,12,3,1.45,0.36,0.84,0.84,0.48,3,5.67,12.8,245.09,0.2958,46.2,15.1,35.5,939,14.0,7.5,7.4,7.9,828.7,15.9,4.0,207.2,8.5,100.0,4,60,1,night,midwest,True,False,0.019999999999999574,-0.1999999999999993,0.5,199.0,-0.004500000000000004
D077,13,3,0.97,0.85,0.48,1.09,0.24,6,5.21,13.07,249.02,0.3019,51.2,17.3,39.1,944,22.0,6.0,6.7,7.9,824.8,16.2,4.0,206.2,9.2,100.0,4,60,1,night,midwest,True,False,-0.20999999999999996,0.41999999999999993,-0.5,-15.0,0.009699999999999986
D077,14,4,1.2,0.74,0.68,0.85,0.17,8,4.84,12.05,489.03,0.2784,47.6,15.1,33.9,1145,15.3,4.8,5.9,9.5,1756.5,28.7,4.8,292.8,10.0,100.0,6,60,1,night,midwest,True,False,-0.33999999999999986,-0.3899999999999988,1.0,448.0,-0.008900000000000019
D077,15,4,1.8,0.6,0.72,0.6,0.24,3,4.79,12.41,239.08,0.2866,34.8,10.1,32.1,814,11.3,3.0,6.9,6.8,834.3,12.6,4.2,278.1,8.0,100.0,3,60,1,night,midwest,True,False,-0.7599999999999998,-0.5299999999999994,0.40000000000000036,178.0,-0.012199999999999989
D077,16,4,1.41,0.3,0.3,0.61,0.4,8,3.43,13.06,298.98,0.3017,57.4,14.9,30.0,930,10.5,3.0,4.9,7.8,991.0,18.2,4.5,247.8,10.0,100.0,4,60,1,night,midwest,True,False,-2.2399999999999998,0.2599999999999998,0.5,-9.0,0.005900000000000016
D077,17,4,1.68,1.09,0.79,0.79,0.1,8,5.85,11.56,269.44,0.267,34.3,12.7,39.1,1028,28.0,2.4,5.1,8.5,1009.2,18.5,3.7,201.8,9.0,100.0,5,60,1,night,midwest,True,False,0.6399999999999997,-1.5099999999999998,-0.2999999999999998,84.0,-0.03489999999999999
D077,18,5,1.62,0.54,0.93,0.77,0.23,3,5.34,13.46,402.1,0.311,51.0,15.2,28.1,994,8.4,3.6,6.0,8.3,1292.9,21.5,4.3,258.6,9.4,100.0,5,60,1,night,midwest,True,False,0.5,1.4100000000000001,-0.5,-151.0,0.03260000000000002
D077,19,5,1.29,1.07,0.96,0.79,0.34,11,5.52,11.78,483.48,0.2722,44.9,13.3,35.9,1213,18.9,4.4,6.2,10.1,1776.2,30.6,4.4,253.7,9.9,100.0,7,60,1,night,midwest,True,False,0.7299999999999995,-0.6300000000000008,0.20000000000000018,399.0,-0.014400000000000024
D077,20,5,1.03,0.84,0.47,1.21,0.47,10,5.51,13.1,324.35,0.3026,66.5,20.1,38.5,1370,28.8,3.0,5.5,11.4,1071.7,19.2,3.8,214.3,8.6,100.0,5,60,1,night,midwest,True,False,2.0799999999999996,0.03999999999999915,-0.7000000000000002,440.0,0.0008999999999999564
D077,21,5,1.37,0.51,0.34,0.51,0.17,4,4.18,11.86,321.09,0.274,64.1,20.3,34.0,1090,18.3,4.5,6.2,9.1,1171.7,20.6,3.4,195.3,8.3,100.0,6,60,1,night,midwest,True,False,-1.67,0.29999999999999893,-0.30000000000000027,62.0,0.007000000000000006
D077,22,5,1.5,0.9,0.22,0.97,0.52,10,5.31,11.71,361.65,0.2705,45.3,14.1,35.9,516,7.0,3.0,6.1,4.4,1336.8,21.7,3.6,222.8,7.7,100.0,6,60,1,night,midwest,True,False,-0.03000000000000025,-1.75,-0.6999999999999997,-478.0,-0.04049999999999998
